match_id,date,sport,team_name,opponent_team,player_name,player_position,minutes_played,score,goals,assists,saves,passes_completed,speed,success_rate,team_result,matches_played,matches_won,matches_lost,rating,injuries,cluster
M5352,2025-03-10,Football,Mumbai Warriors,Chennai Chargers,Hridaan Trivedi,Midfielder,83,19,1,5,6,46,15.68,94.14,Win,299,50,249,9.58,False,0
M5353,2023-12-18,Basketball,Chennai Chargers,Delhi Titans,Jhanvi Lad,Center,68,62,5,5,4,80,23.72,75.0,Loss,1,0,1,9.91,True,2
M5354,2025-04-13,Basketball,Kolkata Kings,Delhi Titans,Divij Raj,Forward,73,31,3,2,8,31,9.75,85.32,Win,135,107,28,1.6,True,1
M5355,2024-07-28,Hockey,Delhi Titans,Mumbai Warriors,Pihu Keer,Midfielder,35,56,0,5,9,82,13.88,76.82,Draw,286,194,92,5.73,False,1
M5356,2024-11-19,Hockey,Kolkata Kings,Chennai Chargers,Darshit D’Alia,Defender,77,97,0,0,10,52,6.39,76.96,Loss,8,2,6,3.5,True,2
M5357,2023-07-10,Hockey,Kolkata Kings,Chennai Chargers,Miraya Mall,Midfielder,35,55,0,0,2,46,17.21,83.51,Draw,197,132,65,4.3,False,1
M5358,2024-01-22,Basketball,Mumbai Warriors,Kolkata Kings,Hazel Vasa,Guard,63,59,2,3,0,26,16.37,51.81,Draw,237,92,145,4.66,True,0
M5359,2024-02-07,Hockey,Delhi Titans,Kolkata Kings,Veer Vig,Goalkeeper,30,25,0,10,0,9,13.9,95.9,Loss,116,5,111,4.15,True,0
M5360,2023-07-15,Basketball,Delhi Titans,Mumbai Warriors,Zeeshan Raman,Forward,67,73,1,8,7,63,24.1,98.62,Draw,247,85,162,1.73,False,0
M5361,2024-11-23,Football,Delhi Titans,Kolkata Kings,Fateh Khatri,Goalkeeper,37,100,5,4,9,40,11.19,56.24,Draw,245,99,146,5.27,True,0
M5362,2024-09-14,Cricket,Mumbai Warriors,Kolkata Kings,Tarini Sarna,All-Rounder,59,61,0,7,4,88,5.67,79.85,Win,135,97,38,9.3,False,2
M5363,2023-08-31,Basketball,Kolkata Kings,Chennai Chargers,Hrishita Lad,Guard,50,57,3,8,4,32,23.01,71.15,Win,158,71,87,1.05,False,2
M5364,2025-02-23,Basketball,Delhi Titans,Chennai Chargers,Samaira Chawla,Guard,38,46,0,5,3,8,6.98,96.25,Loss,190,137,53,7.92,False,1
M5365,2023-10-26,Football,Delhi Titans,Kolkata Kings,Ela Bhalla,Forward,45,67,3,4,6,49,16.62,58.24,Draw,75,59,16,3.7,False,2
M5366,2023-08-09,Basketball,Mumbai Warriors,Chennai Chargers,Nayantara Das,Forward,32,86,1,3,1,93,6.82,87.85,Win,88,7,81,1.75,True,2
M5367,2024-09-11,Basketball,Chennai Chargers,Mumbai Warriors,Shalv Dube,Guard,64,38,1,8,8,11,20.53,91.63,Win,81,2,79,5.05,False,2
M5368,2024-10-12,Hockey,Kolkata Kings,Mumbai Warriors,Prerak Gandhi,Midfielder,52,53,0,8,1,32,17.18,91.75,Draw,7,1,6,2.42,False,2
M5369,2024-03-22,Hockey,Chennai Chargers,Mumbai Warriors,Ivan Rana,Forward,54,100,0,1,1,89,23.3,51.01,Win,299,222,77,9.15,False,1
M5370,2024-08-16,Basketball,Chennai Chargers,Delhi Titans,Jayant Kala,Center,71,4,5,3,10,87,23.09,99.29,Win,213,38,175,9.74,True,0
M5371,2024-08-05,Cricket,Mumbai Warriors,Delhi Titans,Mehul Kunda,Wicket-Keeper,58,76,0,8,3,71,12.89,67.88,Win,30,19,11,7.02,False,2
M5372,2024-12-29,Hockey,Chennai Chargers,Delhi Titans,Piya Bal,Defender,68,83,0,9,4,82,23.29,76.71,Draw,238,205,33,8.72,True,1
M5373,2023-11-14,Football,Kolkata Kings,Chennai Chargers,Mishti Desai,Forward,73,4,5,7,1,70,19.32,89.81,Win,246,11,235,1.98,False,0
M5374,2025-01-30,Football,Chennai Chargers,Kolkata Kings,Jhanvi Borah,Goalkeeper,63,42,3,9,7,1,24.5,75.72,Draw,211,49,162,8.3,False,0
M5375,2023-12-30,Hockey,Delhi Titans,Kolkata Kings,Faiyaz Vyas,Midfielder,54,12,0,0,4,96,15.71,75.74,Win,234,90,144,5.34,False,0
M5376,2024-09-14,Hockey,Chennai Chargers,Delhi Titans,Adah Raju,Defender,73,9,0,4,9,5,24.3,91.72,Draw,279,116,163,6.18,True,0
M5377,2023-06-22,Basketball,Chennai Chargers,Mumbai Warriors,Ivana Deol,Forward,44,13,0,5,10,6,10.67,82.08,Draw,165,101,64,2.53,False,1
M5378,2024-11-29,Cricket,Mumbai Warriors,Delhi Titans,Aarna Yadav,All-Rounder,40,2,0,7,3,29,19.98,83.69,Draw,169,54,115,3.44,False,0
M5379,2024-01-03,Football,Delhi Titans,Chennai Chargers,Jayan Mani,Goalkeeper,78,6,2,3,4,34,10.94,72.29,Draw,25,5,20,7.46,True,2
M5380,2024-01-20,Cricket,Mumbai Warriors,Kolkata Kings,Elakshi Mallick,Wicket-Keeper,87,68,0,6,1,69,17.78,91.52,Draw,275,141,134,7.11,True,1
M5381,2025-03-09,Basketball,Kolkata Kings,Mumbai Warriors,Diya Salvi,Center,80,37,2,6,4,56,21.69,83.27,Win,82,22,60,3.71,False,2
M5382,2023-07-05,Cricket,Chennai Chargers,Kolkata Kings,Mohanlal Bhatia,All-Rounder,53,97,0,6,5,88,10.25,79.24,Loss,128,28,100,8.53,True,2
M5383,2024-10-15,Basketball,Chennai Chargers,Delhi Titans,Ayesha Rau,Center,32,53,4,7,4,3,17.53,70.94,Draw,119,17,102,4.82,True,2
M5384,2024-12-04,Basketball,Delhi Titans,Mumbai Warriors,Lakshit Wable,Forward,79,19,4,4,10,80,10.76,70.41,Loss,59,46,13,6.62,True,2
M5385,2024-01-15,Cricket,Mumbai Warriors,Chennai Chargers,Vihaan Dasgupta,All-Rounder,70,38,0,4,0,90,19.62,63.9,Loss,42,4,38,6.85,False,2
M5386,2024-02-14,Cricket,Kolkata Kings,Delhi Titans,Sara Chatterjee,Bowler,66,16,0,5,8,15,10.86,57.89,Draw,232,126,106,7.99,False,1
M5387,2025-05-19,Football,Mumbai Warriors,Kolkata Kings,Samar Badami,Forward,57,6,2,5,3,38,18.96,71.31,Loss,97,93,4,3.46,True,2
M5388,2024-12-08,Basketball,Mumbai Warriors,Kolkata Kings,Emir Som,Forward,75,86,3,10,4,41,19.79,56.61,Loss,112,4,108,1.12,False,0
M5389,2024-05-30,Hockey,Kolkata Kings,Chennai Chargers,Vardaniya Soman,Midfielder,38,31,0,7,2,17,13.53,59.3,Loss,64,62,2,7.02,True,2
M5390,2025-01-10,Cricket,Chennai Chargers,Mumbai Warriors,Anika Lad,All-Rounder,48,31,0,7,2,32,24.99,58.44,Loss,100,94,6,3.08,False,2
M5391,2024-02-11,Cricket,Mumbai Warriors,Kolkata Kings,Anay Aurora,Bowler,85,51,0,1,0,97,13.14,57.47,Win,235,12,223,3.76,False,0
M5392,2023-11-13,Cricket,Delhi Titans,Mumbai Warriors,Urvi Kothari,Wicket-Keeper,89,10,0,10,0,64,19.48,51.97,Draw,262,254,8,4.91,False,1
M5393,2024-03-09,Cricket,Delhi Titans,Chennai Chargers,Lavanya Sant,Batsman,67,95,0,4,8,96,24.43,66.32,Draw,183,13,170,7.08,True,0
M5394,2024-03-06,Hockey,Delhi Titans,Chennai Chargers,Arnav Ratti,Defender,58,50,0,9,5,10,11.49,63.09,Loss,208,187,21,4.2,False,1
M5395,2024-12-07,Football,Delhi Titans,Kolkata Kings,Armaan Yadav,Goalkeeper,60,58,4,2,1,98,14.61,55.86,Win,143,98,45,4.38,True,2
M5396,2024-03-27,Cricket,Mumbai Warriors,Chennai Chargers,Raghav Sunder,Batsman,90,96,0,5,3,2,16.42,61.44,Win,40,37,3,8.0,True,2
M5397,2023-11-24,Cricket,Chennai Chargers,Mumbai Warriors,Shanaya Bhattacharyya,Batsman,58,56,0,8,9,62,14.59,72.96,Win,236,76,160,6.05,True,0
M5398,2024-04-16,Basketball,Delhi Titans,Chennai Chargers,Mannat Chahal,Guard,90,87,5,4,8,64,24.29,98.65,Draw,174,109,65,3.9,False,1
M5399,2024-11-18,Basketball,Kolkata Kings,Delhi Titans,Mannat Rajan,Center,85,77,3,1,4,90,23.02,95.3,Win,269,221,48,7.44,True,1
M5400,2024-02-25,Basketball,Mumbai Warriors,Kolkata Kings,Shamik Kale,Center,39,57,1,1,0,22,17.86,80.94,Win,192,98,94,3.86,True,1
M5401,2023-12-01,Basketball,Kolkata Kings,Mumbai Warriors,Divit Varma,Forward,73,41,4,4,3,62,15.26,94.69,Win,8,2,6,1.94,True,2
M5402,2024-09-20,Basketball,Chennai Chargers,Delhi Titans,Darshit Taneja,Center,86,4,4,3,1,44,6.0,85.52,Draw,20,1,19,9.8,False,2
M5403,2024-03-13,Hockey,Kolkata Kings,Delhi Titans,Seher Khanna,Forward,72,76,0,2,6,16,11.11,77.96,Draw,28,15,13,5.67,False,2
M5404,2024-01-13,Cricket,Mumbai Warriors,Kolkata Kings,Onkar Rau,All-Rounder,43,56,0,6,7,55,5.66,51.98,Loss,187,65,122,8.84,True,0
M5405,2024-02-18,Hockey,Kolkata Kings,Delhi Titans,Zara Borah,Forward,83,95,0,1,7,58,13.1,60.52,Win,188,9,179,4.77,False,0
M5406,2024-01-26,Basketball,Delhi Titans,Mumbai Warriors,Sahil Khalsa,Center,49,67,4,7,4,75,11.46,75.28,Loss,251,94,157,2.4,False,0
M5407,2024-11-13,Hockey,Delhi Titans,Chennai Chargers,Tara Dar,Goalkeeper,40,7,0,3,0,75,10.76,61.17,Loss,209,157,52,6.73,True,1
M5408,2025-01-12,Football,Delhi Titans,Chennai Chargers,Anahita Gade,Forward,82,84,5,1,9,56,9.84,98.02,Loss,33,32,1,2.31,False,2
M5409,2025-04-17,Hockey,Mumbai Warriors,Delhi Titans,Abram Kaur,Goalkeeper,75,44,0,9,8,8,9.91,56.79,Loss,180,7,173,6.07,True,0
M5410,2023-10-01,Football,Chennai Chargers,Delhi Titans,Kimaya Goda,Midfielder,58,79,2,1,9,66,11.48,51.57,Draw,143,61,82,7.8,True,2
M5411,2025-04-21,Cricket,Kolkata Kings,Delhi Titans,Kanav Buch,Batsman,47,90,0,3,9,76,17.5,55.52,Win,178,145,33,9.43,False,1
M5412,2024-09-28,Football,Delhi Titans,Chennai Chargers,Samar Sengupta,Midfielder,79,94,0,1,2,26,18.4,75.71,Loss,84,60,24,6.06,True,2
M5413,2024-06-22,Hockey,Chennai Chargers,Kolkata Kings,Rania Varma,Goalkeeper,64,12,0,5,6,55,24.48,71.95,Draw,150,64,86,3.89,False,2
M5414,2024-07-31,Football,Mumbai Warriors,Kolkata Kings,Rohan Balakrishnan,Defender,59,12,4,2,0,42,13.32,57.32,Loss,114,8,106,7.18,False,0
M5415,2023-11-05,Basketball,Kolkata Kings,Chennai Chargers,Raghav Chakrabarti,Guard,67,95,4,7,8,14,10.42,85.32,Draw,57,41,16,3.16,True,2
M5416,2024-06-20,Cricket,Delhi Titans,Mumbai Warriors,Rati Atwal,All-Rounder,57,18,0,2,0,88,11.65,61.06,Loss,137,73,64,8.14,False,2
M5417,2025-04-18,Football,Kolkata Kings,Delhi Titans,Trisha Jha,Midfielder,87,51,5,10,3,13,19.35,87.53,Win,5,4,1,9.24,False,2
M5418,2024-04-17,Hockey,Kolkata Kings,Chennai Chargers,Amani Dhingra,Defender,37,70,0,10,5,64,13.43,67.45,Win,71,71,0,7.5,False,2
M5419,2023-12-31,Cricket,Mumbai Warriors,Delhi Titans,Fateh Baria,All-Rounder,58,25,0,2,4,19,14.49,81.02,Draw,4,1,3,8.8,True,2
M5420,2023-08-01,Hockey,Mumbai Warriors,Kolkata Kings,Arhaan Iyer,Goalkeeper,38,83,0,8,0,60,23.29,86.52,Loss,141,59,82,5.93,False,2
M5421,2023-11-24,Hockey,Mumbai Warriors,Delhi Titans,Trisha Comar,Forward,32,68,0,1,5,90,15.51,65.76,Loss,202,154,48,7.35,False,1
M5422,2023-10-28,Cricket,Chennai Chargers,Kolkata Kings,Kiaan Upadhyay,Wicket-Keeper,62,27,0,8,4,73,11.62,80.44,Win,165,13,152,6.05,False,0
M5423,2024-11-17,Basketball,Chennai Chargers,Delhi Titans,Samiha Bhatia,Guard,57,98,1,3,3,11,21.67,97.77,Win,96,27,69,7.69,True,2
M5424,2025-01-09,Football,Chennai Chargers,Delhi Titans,Nishith Bhandari,Goalkeeper,50,47,0,10,9,47,19.28,99.03,Loss,73,40,33,4.2,True,2
M5425,2023-12-10,Cricket,Kolkata Kings,Chennai Chargers,Diya Singhal,Wicket-Keeper,86,92,0,4,7,28,23.95,58.05,Win,142,15,127,2.09,False,0
M5426,2024-09-17,Hockey,Delhi Titans,Kolkata Kings,Faiyaz Thaman,Goalkeeper,54,8,0,1,1,34,22.4,62.67,Draw,216,78,138,8.94,True,0
M5427,2024-01-14,Basketball,Kolkata Kings,Mumbai Warriors,Madhup Dugal,Center,45,9,0,10,6,7,10.81,97.67,Draw,110,51,59,9.54,True,2
M5428,2024-03-23,Cricket,Kolkata Kings,Delhi Titans,Zara Venkataraman,All-Rounder,44,7,0,5,0,54,24.41,88.54,Draw,12,12,0,6.73,False,2
M5429,2024-12-04,Cricket,Mumbai Warriors,Delhi Titans,Hunar Arora,Bowler,66,69,0,9,1,8,20.2,84.21,Win,150,12,138,9.66,False,0
M5430,2025-01-11,Cricket,Delhi Titans,Chennai Chargers,Lakshay Mann,All-Rounder,83,67,0,2,6,4,13.35,76.74,Loss,53,39,14,7.97,False,2
M5431,2024-12-16,Basketball,Kolkata Kings,Delhi Titans,Lakshay Ben,Center,71,26,5,10,2,65,5.09,58.12,Win,147,94,53,8.24,True,2
M5432,2025-04-29,Football,Mumbai Warriors,Delhi Titans,Ira Doctor,Defender,64,81,5,2,6,75,19.47,66.67,Loss,239,83,156,7.75,True,0
M5433,2024-09-19,Basketball,Kolkata Kings,Mumbai Warriors,Hiran Warrior,Forward,48,90,2,8,4,55,15.52,92.89,Draw,100,5,95,1.03,True,2
M5434,2024-06-25,Basketball,Kolkata Kings,Chennai Chargers,Vihaan Vig,Center,88,62,1,3,0,46,9.95,57.1,Win,233,188,45,3.6,False,1
M5435,2025-02-24,Hockey,Chennai Chargers,Kolkata Kings,Lagan Chahal,Goalkeeper,70,19,0,10,8,95,18.29,73.45,Win,39,38,1,7.83,False,2
M5436,2025-01-16,Cricket,Delhi Titans,Kolkata Kings,Farhan Dube,All-Rounder,44,71,0,4,8,2,19.01,80.11,Win,131,118,13,1.6,True,1
M5437,2023-12-20,Hockey,Mumbai Warriors,Chennai Chargers,Vihaan Garde,Defender,80,83,0,6,1,60,11.0,70.76,Win,143,98,45,6.97,True,2
M5438,2024-05-30,Basketball,Kolkata Kings,Chennai Chargers,Arhaan Batta,Guard,64,27,0,4,0,8,20.23,94.91,Draw,60,6,54,2.66,False,2
M5439,2023-12-31,Hockey,Mumbai Warriors,Kolkata Kings,Emir Singhal,Defender,67,43,0,4,8,42,8.66,73.13,Win,220,162,58,2.46,True,1
M5440,2023-07-01,Basketball,Mumbai Warriors,Delhi Titans,Chirag Khosla,Guard,40,28,2,6,5,82,14.53,89.5,Draw,154,153,1,2.77,True,1
M5441,2024-09-18,Cricket,Delhi Titans,Kolkata Kings,Gokul Hegde,Wicket-Keeper,78,41,0,2,8,85,5.82,52.63,Draw,282,13,269,2.3,False,0
M5442,2024-09-15,Cricket,Delhi Titans,Kolkata Kings,Krish Savant,Batsman,34,38,0,0,0,3,24.34,82.92,Draw,169,4,165,7.94,False,0
M5443,2023-11-26,Football,Kolkata Kings,Mumbai Warriors,Shalv Borde,Midfielder,38,75,4,5,7,53,7.46,95.63,Draw,85,48,37,5.04,True,2
M5444,2024-12-16,Football,Kolkata Kings,Mumbai Warriors,Eva Shankar,Forward,79,85,4,5,9,23,21.8,53.52,Win,65,33,32,3.28,True,2
M5445,2025-01-18,Basketball,Chennai Chargers,Kolkata Kings,Lavanya Sachdev,Guard,81,50,1,10,7,63,6.18,81.45,Draw,110,42,68,7.23,True,2
M5446,2025-05-06,Basketball,Kolkata Kings,Mumbai Warriors,Gatik Gokhale,Center,52,89,2,8,8,12,10.26,55.31,Loss,110,107,3,9.93,False,1
M5447,2024-08-06,Basketball,Chennai Chargers,Delhi Titans,Kaira Chander,Guard,59,64,4,10,1,24,8.62,67.93,Draw,55,34,21,3.74,True,2
M5448,2024-04-24,Football,Kolkata Kings,Chennai Chargers,Vardaniya Bhalla,Goalkeeper,78,31,5,3,3,37,23.99,64.65,Win,235,213,22,3.86,False,1
M5449,2025-03-10,Football,Chennai Chargers,Delhi Titans,Jivika Deshpande,Forward,88,35,2,0,3,62,12.82,83.06,Draw,49,25,24,7.55,False,2
M5450,2024-08-27,Basketball,Kolkata Kings,Delhi Titans,Tiya Chawla,Guard,79,40,1,6,2,30,20.13,90.37,Draw,58,24,34,6.37,False,2
M5451,2024-02-21,Football,Chennai Chargers,Mumbai Warriors,Pranay Guha,Forward,43,57,1,8,4,29,9.33,85.85,Draw,89,39,50,8.47,True,2
M5452,2024-10-04,Basketball,Chennai Chargers,Delhi Titans,Prisha Shetty,Forward,73,68,0,6,8,26,10.85,93.93,Draw,38,31,7,6.96,True,2
M5453,2024-07-19,Hockey,Kolkata Kings,Mumbai Warriors,Shlok Manne,Defender,43,77,0,8,6,67,18.64,88.03,Win,156,149,7,4.34,True,1
M5454,2023-11-23,Basketball,Kolkata Kings,Chennai Chargers,Darshit Sagar,Forward,34,13,5,10,3,48,17.47,51.46,Loss,282,81,201,4.95,True,0
M5455,2024-04-12,Cricket,Kolkata Kings,Chennai Chargers,Shlok Comar,Bowler,88,91,0,4,8,1,15.81,96.26,Loss,198,76,122,4.39,False,0
M5456,2023-11-12,Hockey,Delhi Titans,Kolkata Kings,Aaryahi Ratta,Goalkeeper,73,8,0,4,9,53,16.07,89.25,Win,292,197,95,1.66,True,1
M5457,2023-12-12,Cricket,Kolkata Kings,Delhi Titans,Oorja Ahluwalia,Wicket-Keeper,83,88,0,2,9,71,9.16,78.19,Win,15,5,10,1.72,True,2
M5458,2023-12-04,Basketball,Kolkata Kings,Delhi Titans,Mohanlal Rama,Guard,50,63,0,3,6,60,5.86,53.9,Loss,274,238,36,7.37,False,1
M5459,2025-03-09,Football,Chennai Chargers,Delhi Titans,Vihaan Chand,Defender,73,68,5,6,3,10,23.61,79.74,Loss,203,45,158,2.66,False,0
M5460,2023-12-19,Cricket,Mumbai Warriors,Chennai Chargers,Vaibhav Zacharia,Batsman,90,59,0,8,5,22,16.15,88.04,Loss,83,79,4,3.74,False,2
M5461,2024-09-17,Cricket,Mumbai Warriors,Chennai Chargers,Dhruv Kaur,Bowler,70,78,0,5,7,9,20.16,81.72,Draw,241,85,156,7.13,True,0
M5462,2025-03-30,Basketball,Mumbai Warriors,Delhi Titans,Adah Sarna,Guard,30,22,4,3,2,85,8.2,75.66,Loss,86,80,6,6.14,False,2
M5463,2024-02-03,Cricket,Kolkata Kings,Delhi Titans,Nayantara Rana,Bowler,44,80,0,1,6,3,17.19,65.52,Draw,138,86,52,8.85,False,2
M5464,2024-02-23,Basketball,Chennai Chargers,Kolkata Kings,Nakul Arya,Center,76,77,1,7,4,1,6.81,66.47,Loss,267,153,114,9.0,False,1
M5465,2025-03-15,Cricket,Kolkata Kings,Delhi Titans,Riya Koshy,Batsman,56,33,0,6,8,83,19.55,79.91,Win,261,72,189,3.39,True,0
M5466,2024-06-18,Football,Kolkata Kings,Chennai Chargers,Yakshit Sood,Forward,45,11,0,4,4,81,22.54,58.51,Loss,250,126,124,1.66,True,1
M5467,2025-03-07,Football,Kolkata Kings,Mumbai Warriors,Ehsaan Dugar,Midfielder,53,16,5,10,2,78,20.62,72.12,Draw,113,73,40,3.44,False,2
M5468,2024-05-27,Cricket,Chennai Chargers,Mumbai Warriors,Mahika Sagar,Wicket-Keeper,36,74,0,2,5,10,24.27,71.82,Win,57,12,45,7.64,False,2
M5469,2024-07-30,Cricket,Chennai Chargers,Mumbai Warriors,Kiara Bakshi,Wicket-Keeper,68,38,0,10,5,78,22.66,68.22,Draw,298,292,6,5.48,True,1
M5470,2024-06-07,Hockey,Chennai Chargers,Delhi Titans,Vedika Chakrabarti,Defender,51,13,0,1,10,27,14.32,85.28,Draw,77,38,39,4.15,True,2
M5471,2024-11-17,Football,Delhi Titans,Mumbai Warriors,Tarini Barman,Goalkeeper,45,71,4,3,5,25,7.06,54.22,Draw,257,225,32,7.01,True,1
M5472,2024-11-07,Hockey,Delhi Titans,Mumbai Warriors,Vidur Bhattacharyya,Midfielder,50,89,0,1,5,92,23.9,86.22,Win,249,241,8,9.39,True,1
M5473,2024-04-26,Basketball,Kolkata Kings,Mumbai Warriors,Jayan Chopra,Forward,60,84,0,7,10,22,16.04,87.93,Win,260,182,78,7.35,False,1
M5474,2024-12-24,Football,Kolkata Kings,Delhi Titans,Mohanlal Kaul,Forward,82,60,4,3,1,63,20.18,52.28,Draw,292,265,27,9.34,True,1
M5475,2024-04-20,Basketball,Mumbai Warriors,Delhi Titans,Hiran Goswami,Center,84,12,2,6,5,74,5.03,64.32,Win,215,110,105,4.97,False,1
M5476,2023-06-20,Football,Chennai Chargers,Kolkata Kings,Saira Gulati,Defender,62,28,1,6,5,74,7.7,81.08,Win,60,43,17,5.27,True,2
M5477,2025-01-30,Football,Mumbai Warriors,Kolkata Kings,Mishti Som,Goalkeeper,43,33,5,3,1,28,12.5,86.11,Win,28,0,28,6.99,False,2
M5478,2025-05-30,Cricket,Chennai Chargers,Mumbai Warriors,Kabir Halder,Bowler,37,26,0,4,5,73,21.65,97.3,Draw,251,207,44,4.08,True,1
M5479,2023-07-06,Hockey,Chennai Chargers,Delhi Titans,Advika Chandra,Forward,36,72,0,2,8,0,7.89,87.88,Win,55,47,8,3.06,True,2
M5480,2025-01-20,Football,Kolkata Kings,Chennai Chargers,Hazel Bhagat,Midfielder,39,81,4,6,9,86,8.48,65.78,Loss,162,148,14,9.32,True,1
M5481,2025-04-06,Cricket,Chennai Chargers,Delhi Titans,Pari Barad,All-Rounder,30,10,0,7,0,51,14.77,50.05,Win,117,100,17,3.16,True,2
M5482,2024-08-27,Football,Kolkata Kings,Delhi Titans,Kiara Bhardwaj,Goalkeeper,57,68,0,8,7,74,22.38,93.79,Draw,266,35,231,4.31,False,0
M5483,2023-07-07,Cricket,Delhi Titans,Kolkata Kings,Anahi Jain,All-Rounder,31,60,0,2,0,31,22.5,52.55,Loss,225,37,188,6.45,True,0
M5484,2023-10-02,Football,Delhi Titans,Chennai Chargers,Yashvi Bhatt,Goalkeeper,76,74,4,7,0,62,18.34,82.4,Loss,38,19,19,8.32,False,2
M5485,2025-05-19,Hockey,Chennai Chargers,Kolkata Kings,Mehul Jain,Defender,36,97,0,2,3,9,6.67,91.61,Draw,57,12,45,5.71,False,2
M5486,2023-10-20,Hockey,Mumbai Warriors,Chennai Chargers,Saira Upadhyay,Defender,64,64,0,6,10,9,22.81,83.93,Loss,154,121,33,2.55,False,1
M5487,2025-05-30,Basketball,Mumbai Warriors,Chennai Chargers,Ehsaan Kakar,Guard,59,84,2,4,2,45,14.05,68.19,Win,109,68,41,9.33,False,2
M5488,2023-07-24,Hockey,Mumbai Warriors,Kolkata Kings,Baiju Rajan,Midfielder,84,89,0,5,2,77,20.34,65.06,Draw,119,60,59,5.53,False,2
M5489,2025-03-18,Cricket,Delhi Titans,Kolkata Kings,Biju Mandal,Batsman,36,74,0,9,5,16,21.28,55.99,Loss,177,70,107,8.38,True,0
M5490,2023-09-13,Cricket,Delhi Titans,Kolkata Kings,Misha Chaudhari,All-Rounder,76,68,0,10,8,80,21.27,55.8,Draw,95,16,79,5.03,True,2
M5491,2025-01-10,Football,Delhi Titans,Mumbai Warriors,Vardaniya Jaggi,Goalkeeper,50,73,3,8,6,42,20.25,69.67,Draw,259,142,117,8.86,False,1
M5492,2024-04-16,Football,Mumbai Warriors,Chennai Chargers,Vedika Chawla,Defender,37,24,3,7,1,67,5.34,82.2,Draw,186,49,137,8.5,False,0
M5493,2024-11-11,Basketball,Chennai Chargers,Delhi Titans,Aaina Lall,Center,57,9,3,8,9,26,13.18,83.98,Draw,84,25,59,3.81,False,2
M5494,2024-05-05,Basketball,Kolkata Kings,Chennai Chargers,Arnav Zachariah,Guard,73,64,0,5,3,7,8.27,62.29,Loss,23,4,19,7.87,False,2
M5495,2024-02-20,Football,Delhi Titans,Chennai Chargers,Rania Khatri,Midfielder,66,6,3,4,7,77,14.77,54.59,Win,27,5,22,8.44,True,2
M5496,2025-02-20,Basketball,Kolkata Kings,Delhi Titans,Lavanya Dhar,Forward,86,6,5,3,9,53,19.23,98.7,Win,133,93,40,5.93,True,2
M5497,2023-09-14,Basketball,Delhi Titans,Mumbai Warriors,Hazel Arya,Forward,68,25,4,0,2,29,8.85,67.18,Draw,85,51,34,4.31,True,2
M5498,2024-07-09,Basketball,Delhi Titans,Chennai Chargers,Trisha Subramanian,Guard,48,17,3,6,5,0,13.05,69.85,Loss,240,43,197,4.56,False,0
M5499,2023-12-08,Hockey,Delhi Titans,Kolkata Kings,Samaira Yogi,Goalkeeper,49,95,0,8,9,85,7.8,86.55,Win,264,166,98,5.16,True,1
M5500,2024-10-11,Football,Mumbai Warriors,Chennai Chargers,Diya Bora,Goalkeeper,86,80,5,7,5,21,6.52,76.75,Loss,135,27,108,6.13,False,0
M5501,2024-12-10,Cricket,Kolkata Kings,Chennai Chargers,Divit Varty,Bowler,86,13,0,3,2,35,18.64,83.03,Loss,125,19,106,1.69,False,0
M5502,2023-08-11,Basketball,Mumbai Warriors,Delhi Titans,Taimur Sarraf,Forward,54,10,3,1,2,56,7.05,52.36,Draw,52,49,3,4.63,False,2
M5503,2025-05-16,Football,Kolkata Kings,Chennai Chargers,Zaina Bahri,Goalkeeper,69,92,2,1,6,94,16.81,97.79,Draw,190,108,82,8.25,False,1
M5504,2023-10-13,Cricket,Kolkata Kings,Mumbai Warriors,Adira Wason,Bowler,40,42,0,10,4,3,16.58,71.92,Win,42,39,3,8.6,False,2
M5505,2025-03-30,Football,Delhi Titans,Mumbai Warriors,Anahita Master,Forward,66,34,3,3,3,63,5.79,53.37,Loss,117,23,94,1.72,False,2
M5506,2024-10-09,Hockey,Chennai Chargers,Kolkata Kings,Nishith Chandran,Forward,43,77,0,1,7,7,18.29,77.47,Win,16,16,0,9.91,True,2
M5507,2024-07-17,Basketball,Mumbai Warriors,Kolkata Kings,Saira Chand,Forward,39,52,1,5,8,80,18.03,80.57,Draw,182,65,117,9.39,True,0
M5508,2024-10-27,Football,Delhi Titans,Chennai Chargers,Reyansh Swamy,Defender,43,0,3,5,5,79,12.54,84.57,Draw,59,28,31,9.86,True,2
M5509,2025-01-07,Football,Kolkata Kings,Mumbai Warriors,Rania Sastry,Defender,81,64,0,6,8,61,21.33,50.24,Draw,52,29,23,1.99,True,2
M5510,2023-08-29,Hockey,Mumbai Warriors,Chennai Chargers,Zain Subramanian,Defender,54,75,0,0,9,23,16.53,69.41,Loss,183,81,102,7.7,False,0
M5511,2024-07-21,Cricket,Mumbai Warriors,Delhi Titans,Stuvan Wable,All-Rounder,66,85,0,3,2,22,22.72,70.27,Draw,98,3,95,7.53,True,2
M5512,2024-03-28,Hockey,Kolkata Kings,Delhi Titans,Indrajit Bhakta,Defender,79,21,0,2,5,54,11.34,93.53,Draw,125,61,64,8.81,False,2
M5513,2024-11-01,Basketball,Mumbai Warriors,Kolkata Kings,Manikya Mall,Center,86,16,3,6,0,64,16.16,96.47,Win,179,75,104,7.3,True,0
